"date","wtr_yr","weighted_swe.mm","weighted_precip.mm","weighted_pcumul.mm","m3_s","mm_day","Tmax_c","Tmean_c","Tmin_c","RHmin","RHmax","month","day","SWEdiff.mm","Pdiff.mm","input.mm"
2018-12-05,2019,146.8176,7.65048,149.18436,NA,NA,-4.45,-11.4,-18.35,38.4,99.8,"12","05",0,7.65048000000002,0
2018-12-06,2019,155.7528,3.82524,153.0096,NA,NA,-3.75,-6.85,-9.95,53.7,85.3,"12","06",8.93520000000001,3.82524000000001,0
2018-12-07,2019,160.2204,0,153.0096,NA,NA,-3.55,-7.7,-11.85,50.75,94.35,"12","07",4.4676,0,0
2018-12-08,2019,160.2204,0,153.0096,NA,NA,-4.65,-8.25,-11.85,48.05,78.75,"12","08",0,0,0
2018-12-09,2019,160.2204,0,153.0096,NA,NA,-6.35,-11.4,-16.45,44.75,94.05,"12","09",0,0,0
2018-12-10,2019,160.2204,1.91262,154.92222,NA,NA,1.55,-7,-15.55,19.6,59.7,"12","10",0,1.91261999999998,0
2018-12-11,2019,162.4104,1.91262,156.83484,NA,NA,-1.45,-5.85,-10.25,29.4,59.2,"12","11",2.19,1.91262,0
2018-12-12,2019,164.688,0,156.83484,NA,NA,-3.55,-9.3,-15.05,36.95,88.2,"12","12",2.27759999999998,0,0
2018-12-13,2019,164.688,0,156.83484,NA,NA,-7.45,-12.35,-17.25,40.5,78.5,"12","13",0,0,0
2018-12-14,2019,164.688,3.82524,160.66008,NA,NA,2.55,-4.65,-11.85,26.7,73.35,"12","14",0,3.82524000000001,0
2018-12-15,2019,169.068,0,160.66008,NA,NA,0.75,-4.2,-9.15,30,66.55,"12","15",4.38000000000002,0,0
2018-12-16,2019,169.068,0,160.66008,NA,NA,4.55,-2.35,-9.25,21.15,56.15,"12","16",0,0,0
2018-12-17,2019,169.068,1.91262,162.5727,NA,NA,2.65,-2.75,-8.15,28.3,64.55,"12","17",0,1.91262,0
2018-12-18,2019,171.3456,0,162.5727,NA,NA,-2.55,-5.6,-8.65,49.7,70.4,"12","18",2.27759999999998,0,0
2018-12-19,2019,171.3456,1.91262,164.48532,NA,NA,-5.05,-8.4,-11.75,55.8,80.6,"12","19",0,1.91261999999998,0
2018-12-20,2019,175.8132,1.91262,166.39794,NA,NA,-3.35,-8.95,-14.55,41.45,91.25,"12","20",4.4676,1.91262,0
2018-12-21,2019,178.0032,0,166.39794,NA,NA,0.05,-4.75,-9.55,36.35,73.15,"12","21",2.19,0,0
2018-12-22,2019,178.0032,0,166.39794,NA,NA,-6.25,-11.95,-17.65,51.25,100,"12","22",0,0,0
2018-12-23,2019,178.0032,1.91262,168.31056,NA,NA,-3.65,-9.75,-15.85,30.15,78.25,"12","23",0,1.91262,0
2018-12-24,2019,180.1932,3.82524,172.1358,NA,NA,-5.25,-9.7,-14.15,54.85,98.95,"12","24",2.19,3.82524000000001,0
2018-12-25,2019,186.9384,0,172.1358,NA,NA,-0.75,-7.25,-13.75,36.55,96.1,"12","25",6.74520000000001,0,0
2018-12-26,2019,186.9384,0,172.1358,NA,NA,-2.55,-8.6,-14.65,47.9,100,"12","26",0,0,0
2018-12-27,2019,186.9384,0,172.1358,NA,NA,-9.65,-15.2,-20.75,43.9,90.1,"12","27",0,0,0
2018-12-28,2019,186.9384,0,172.1358,NA,NA,-11.35,-16.55,-21.75,48,99.8,"12","28",0,0,0
2018-12-29,2019,186.9384,1.91262,174.04842,NA,NA,-9.75,-16,-22.25,45.5,100,"12","29",0,1.91261999999998,0
2018-12-30,2019,189.1284,0,174.04842,NA,NA,-2.75,-9.15,-15.55,44.9,100,"12","30",2.19,0,0
2018-12-31,2019,189.1284,0,174.04842,NA,NA,-4.55,-10,-15.45,50.65,100,"12","31",0,0,0
2019-01-01,2019,189.1284,0,174.04842,NA,NA,-8.25,-15.05,-21.85,44.45,100,"01","01",0,0,0
2019-01-02,2019,189.1284,1.91262,175.96104,NA,NA,-2.55,-11.4,-20.25,26.1,84.55,"01","02",0,1.91262,0
2019-01-03,2019,191.3184,1.91262,177.87366,NA,NA,-0.25,-8.05,-15.85,39.35,100,"01","03",2.19,1.91262,0
2019-01-04,2019,193.596,1.91262,179.78628,NA,NA,2.95,-3.05,-9.05,35.2,79.95,"01","04",2.27760000000001,1.91261999999998,0
2019-01-05,2019,195.786,1.91262,181.6989,NA,NA,3.35,-2.25,-7.85,28.8,61.4,"01","05",2.19,1.91262,0
2019-01-06,2019,198.0636,1.91262,183.61152,NA,NA,-1.95,-6.75,-11.55,48.7,87.85,"01","06",2.27760000000001,1.91262,0
2019-01-07,2019,202.4436,0,183.61152,NA,NA,-7.15,-9.75,-12.35,59.25,79.85,"01","07",4.38,0,0
2019-01-08,2019,202.4436,1.91262,185.52414,NA,NA,-1.65,-6.6,-11.55,40.65,79.85,"01","08",0,1.91261999999998,0
2019-01-09,2019,202.4436,0,185.52414,NA,NA,4.35,-1.5,-7.35,28.05,67.1,"01","09",0,0,0
2019-01-10,2019,204.7212,1.91262,187.43676,NA,NA,2.75,-2.6,-7.95,36.35,76.05,"01","10",2.27759999999998,1.91262,0
2019-01-11,2019,206.9112,9.5631,196.99986,NA,NA,-5.25,-8.4,-11.55,68.8,99.55,"01","11",2.19,9.56310000000002,0
2019-01-12,2019,215.8464,0,196.99986,NA,NA,-6.35,-10.95,-15.55,55.65,100,"01","12",8.93520000000004,0,0
2019-01-13,2019,215.8464,0,196.99986,NA,NA,-4.95,-10.85,-16.75,34.35,83.35,"01","13",0,0,0
2019-01-14,2019,215.8464,0,196.99986,NA,NA,-4.05,-10.35,-16.65,21.2,54.95,"01","14",0,0,0
2019-01-15,2019,215.8464,1.91262,198.91248,NA,NA,-1.05,-7.6,-14.15,39.7,92.65,"01","15",0,1.91262,0
2019-01-16,2019,218.0364,3.82524,202.73772,NA,NA,-3.65,-6.25,-8.85,59.35,83.5,"01","16",2.19,3.82523999999998,0
2019-01-17,2019,224.694,3.82524,206.56296,NA,NA,1.15,-3.95,-9.05,41,77.8,"01","17",6.65759999999997,3.82524000000001,0
2019-01-18,2019,229.1616,7.65048,214.21344,NA,NA,-5.95,-9.4,-12.85,65,91.15,"01","18",4.46760000000003,7.65048000000002,0
2019-01-19,2019,240.2868,1.91262,216.12606,NA,NA,-4.35,-10,-15.65,48.05,90.35,"01","19",11.1252,1.91262,0
2019-01-20,2019,244.7544,1.91262,218.03868,NA,NA,1.15,-3.6,-8.35,39.95,75,"01","20",4.46759999999998,1.91262000000003,0
2019-01-21,2019,244.7544,3.82524,221.86392,NA,NA,-0.95,-7.6,-14.25,38,85.3,"01","21",0,3.82523999999998,0
2019-01-22,2019,251.412,0,221.86392,NA,NA,-11.55,-15.5,-19.45,51.95,91.8,"01","22",6.65760000000003,0,0
2019-01-23,2019,251.412,5.73786,227.60178,NA,NA,-8.75,-14.4,-20.05,49.85,100,"01","23",0,5.73786000000001,0
2019-01-24,2019,258.0696,3.82524,231.42702,NA,NA,-10.85,-13,-15.15,57.95,78.6,"01","24",6.65760000000003,3.82523999999998,0
2019-01-25,2019,264.8148,1.91262,233.33964,NA,NA,-8.35,-11.85,-15.35,50.6,77.75,"01","25",6.74519999999995,1.91262,0
2019-01-26,2019,267.0048,1.91262,235.25226,NA,NA,-8.35,-11.2,-14.05,56.1,78.6,"01","26",2.19,1.91262000000003,0
2019-01-27,2019,269.1948,3.82524,239.0775,NA,NA,-3.75,-7.75,-11.75,53.15,87.45,"01","27",2.19,3.82523999999998,0
2019-01-28,2019,273.6624,1.91262,240.99012,NA,NA,-8.05,-13.8,-19.55,49.25,100,"01","28",4.4676,1.91262,0
2019-01-29,2019,278.13,0,240.99012,NA,NA,-6.65,-12.95,-19.25,31.6,75.1,"01","29",4.4676,0,0
2019-01-30,2019,278.13,1.91262,242.90274,NA,NA,-3.55,-9.5,-15.45,25.15,61.2,"01","30",0,1.91262000000003,0
2019-01-31,2019,280.32,0,242.90274,NA,NA,-0.75,-7.15,-13.55,29.45,74.4,"01","31",2.19,0,0
2019-02-01,2019,280.32,0,242.90274,NA,NA,2.95,-4.25,-11.45,28.8,75,"02","01",0,0,0
2019-02-02,2019,280.32,1.91262,244.81536,NA,NA,1.05,-5.2,-11.45,34,87.55,"02","02",0,1.91262,0
2019-02-03,2019,282.5976,3.82524,248.6406,NA,NA,3.05,-2.5,-8.05,39.9,80.35,"02","03",2.27760000000001,3.82524000000001,0
2019-02-04,2019,284.7876,1.91262,250.55322,NA,NA,2.35,-3.25,-8.85,38.55,71.4,"02","04",2.19,1.91262,0
2019-02-05,2019,289.2552,0,250.55322,NA,NA,-1.75,-5.7,-9.65,44.25,69.9,"02","05",4.4676,0,0
2019-02-06,2019,289.2552,3.82524,254.37846,NA,NA,-6.65,-13.4,-20.15,51.95,100,"02","06",0,3.82523999999998,0
2019-02-07,2019,295.9128,0,254.37846,NA,NA,-16.95,-20.1,-23.25,53.15,92.65,"02","07",6.6576,0,0
2019-02-08,2019,295.9128,3.82524,258.2037,NA,NA,-3.65,-12.85,-22.05,24.75,88.35,"02","08",0,3.82523999999998,0
2019-02-09,2019,302.5704,1.91262,260.11632,NA,NA,-2.35,-7.7,-13.05,26.5,66.15,"02","09",6.6576,1.91262,0
2019-02-10,2019,304.848,0,260.11632,NA,NA,-1.55,-8.2,-14.85,28.05,67.85,"02","10",2.27760000000001,0,0
2019-02-11,2019,304.848,0,260.11632,NA,NA,-7.65,-12.3,-16.95,41.85,76.65,"02","11",0,0,0
2019-02-12,2019,304.848,1.91262,262.02894,NA,NA,-3.75,-9.7,-15.65,28.45,66.15,"02","12",0,1.91262000000006,0
2019-02-13,2019,307.038,9.5631,271.59204,NA,NA,2.35,-2.75,-7.85,27.5,44.5,"02","13",2.19,9.56309999999996,0
2019-02-14,2019,318.1632,7.65048,279.24252,NA,NA,-0.25,-2.9,-5.55,56.8,70.25,"02","14",11.1252,7.65048000000002,0
2019-02-15,2019,329.2884,0,279.24252,NA,NA,-0.25,-5.45,-10.65,48.85,99.15,"02","15",11.1252,0,0
2019-02-16,2019,331.566,0,279.24252,NA,NA,-6.75,-12.85,-18.95,49.2,100,"02","16",2.27760000000001,0,0
2019-02-17,2019,331.566,0,279.24252,NA,NA,-9.35,-15.05,-20.75,38.05,86.35,"02","17",0,0,0
2019-02-18,2019,331.566,0,279.24252,NA,NA,-7.95,-14.45,-20.95,47.05,100,"02","18",0,0,0
2019-02-19,2019,335.946,0,279.24252,NA,NA,-8.85,-15.6,-22.35,48.85,99.9,"02","19",4.38000000000005,0,0
2019-02-20,2019,335.946,1.91262,281.15514,NA,NA,-11.95,-17.1,-22.25,36.45,73.7,"02","20",0,1.91262,0
2019-02-21,2019,335.946,3.82524,284.98038,NA,NA,-6.75,-13.35,-19.95,40.8,100,"02","21",0,3.82524000000001,0
2019-02-22,2019,338.2236,5.73786,290.71824,NA,NA,-3.75,-8.9,-14.05,48.7,92.5,"02","22",2.27760000000001,5.73786000000001,0
2019-02-23,2019,347.0712,0,290.71824,NA,NA,-9.85,-14.2,-18.55,46.9,78.25,"02","23",8.84759999999994,0,0
2019-02-24,2019,347.0712,0,290.71824,NA,NA,-5.25,-11.7,-18.15,34.75,81.3,"02","24",0,0,0
2019-02-25,2019,347.0712,3.82524,294.54348,NA,NA,-0.15,-7.5,-14.85,32.1,88.8,"02","25",0,3.82524000000001,0
2019-02-26,2019,349.3488,0,294.54348,NA,NA,3.05,-3.95,-10.95,28.55,72.4,"02","26",2.27760000000001,0,0
2019-02-27,2019,351.5388,1.91262,296.4561,NA,NA,4.75,-2.55,-9.85,30.75,80.7,"02","27",2.19000000000005,1.91262,0
2019-02-28,2019,353.8164,1.91262,298.36872,NA,NA,1.25,-3.2,-7.65,40.75,67.1,"02","28",2.27759999999995,1.91262,0
2019-03-01,2019,356.0064,5.73786,304.10658,NA,NA,-3.05,-5.25,-7.45,53.45,63.8,"03","01",2.19,5.73786000000001,0
2019-03-02,2019,364.9416,11.47572,315.5823,NA,NA,-0.85,-6.6,-12.35,55.25,100,"03","02",8.93520000000001,11.47572,0
2019-03-03,2019,376.0668,9.5631,325.1454,NA,NA,-6.35,-10.4,-14.45,71.45,100,"03","03",11.1252,9.56309999999996,0
2019-03-04,2019,391.572,0,325.1454,NA,NA,-4.15,-10.6,-17.05,42.4,100,"03","04",15.5052,0,0
2019-03-05,2019,391.572,3.82524,328.97064,NA,NA,-1.45,-8.3,-15.15,35.9,88.55,"03","05",0,3.82524000000001,0
2019-03-06,2019,396.0396,19.1262,348.09684,NA,NA,2.05,-1.5,-5.05,50.95,74.55,"03","06",4.4676,19.1262,0
2019-03-07,2019,420.5676,3.82524,351.92208,NA,NA,-1.15,-5.45,-9.75,52,82.75,"03","07",24.528,3.82523999999995,0
2019-03-08,2019,429.4152,9.5631,361.48518,NA,NA,-0.05,-5.7,-11.35,42.65,86.85,"03","08",8.84759999999994,9.56310000000002,0
2019-03-09,2019,442.818,0,361.48518,NA,NA,-4.95,-9.35,-13.75,47.25,81.2,"03","09",13.4028,0,0
2019-03-10,2019,442.818,0,361.48518,NA,NA,0.25,-6.1,-12.45,35.05,87.05,"03","10",0,0,0
2019-03-11,2019,442.818,3.82524,365.31042,NA,NA,0.95,-5.15,-11.25,36.4,87.75,"03","11",0,3.82523999999995,0
2019-03-12,2019,447.198,3.82524,369.13566,NA,NA,5.85,-1.1,-8.05,36.5,93.65,"03","12",4.38,3.82524000000001,0
2019-03-13,2019,453.9432,9.5631,378.69876,NA,NA,-2.65,-8.8,-14.95,64.55,100,"03","13",6.74520000000007,9.56310000000002,0
2019-03-14,2019,467.2584,0,378.69876,NA,NA,-8.55,-13.5,-18.45,47.4,95.65,"03","14",13.3151999999999,0,0
2019-03-15,2019,467.2584,1.91262,380.61138,NA,NA,-2.45,-11.05,-19.65,31.1,97.15,"03","15",0,1.91262,0
2019-03-16,2019,469.4484,1.91262,382.524,NA,NA,0.75,-6.45,-13.65,27.25,80.4,"03","16",2.19,1.91262,0
2019-03-17,2019,473.916,0,382.524,NA,NA,3.05,-4.55,-12.15,26,80.7,"03","17",4.4676,0,0
2019-03-18,2019,473.916,1.91262,384.43662,NA,NA,3.25,-3.8,-10.85,28.65,81.85,"03","18",0,1.91262,0
2019-03-19,2019,476.1936,0,384.43662,NA,NA,-2.35,-8.9,-15.45,39.1,96.85,"03","19",2.27760000000001,0,0
2019-03-20,2019,476.1936,0,384.43662,NA,NA,4.85,-5.3,-15.45,19.95,81.6,"03","20",0,0,0
2019-03-21,2019,476.1936,0,384.43662,NA,NA,4.25,-2.2,-8.65,24.95,65.9,"03","21",0,0,0
2019-03-22,2019,476.1936,1.91262,386.34924,NA,NA,2.55,-3.15,-8.85,37.85,70.55,"03","22",0,1.91262,0
2019-03-23,2019,478.3836,0,386.34924,NA,NA,-1.05,-5.6,-10.15,45.55,81.3,"03","23",2.19,0,0
2019-03-24,2019,480.5736,1.91262,388.26186,NA,NA,1.35,-4.6,-10.55,37.45,83.15,"03","24",2.19,1.91262,0
2019-03-25,2019,480.5736,0,388.26186,NA,NA,1.45,-4.05,-9.55,32.4,67.55,"03","25",0,0,0
2019-03-26,2019,482.8512,1.91262,390.17448,NA,NA,8.55,0.45,-7.65,17.1,55.4,"03","26",2.27760000000006,1.91261999999995,0
2019-03-27,2019,482.8512,0,390.17448,NA,NA,10.25,3.7,-2.85,21.45,53.55,"03","27",0,0,0
2019-03-28,2019,482.8512,0,390.17448,NA,NA,9.05,2.8,-3.45,22.6,54.55,"03","28",0,0,0
2019-03-29,2019,482.8512,1.91262,392.0871,NA,NA,1.45,-4.75,-10.95,34,69.55,"03","29",0,1.91262,0
2019-03-30,2019,482.8512,0,392.0871,NA,NA,-3.55,-8.8,-14.05,47.35,98,"03","30",0,0,0
2019-03-31,2019,482.8512,0,392.0871,NA,NA,-0.95,-7.4,-13.85,38.5,96.8,"03","31",0,0,0
2019-04-01,2019,482.8512,0,392.0871,NA,NA,0.55,-5.6,-11.75,33.95,89.65,"04","01",0,0,0
2019-04-02,2019,485.0412,5.73786,397.82496,NA,NA,2.55,-2.35,-7.25,37.35,69.85,"04","02",2.19,5.73786000000001,0
2019-04-03,2019,489.5088,1.91262,399.73758,NA,NA,2.25,-1.9,-6.05,40.85,70.35,"04","03",4.46759999999989,1.91261999999995,0
2019-04-04,2019,489.5088,0,399.73758,NA,NA,6.15,0.4,-5.35,32.6,70.8,"04","04",0,0,0
2019-04-05,2019,491.6988,0,399.73758,NA,NA,7.55,1.5,-4.55,25.95,64.8,"04","05",2.19,0,0
2019-04-06,2019,493.9764,3.82524,403.56282,NA,NA,6.95,0.3,-6.35,30.8,78.7,"04","06",2.27760000000001,3.82524000000001,0
2019-04-07,2019,493.9764,0,403.56282,NA,NA,7.05,-0.35,-7.75,25.15,73.7,"04","07",0,0,0
2019-04-08,2019,493.9764,0,403.56282,0.00371769105259434,0.121669888993997,9.05,3.15,-2.75,24.25,59.65,"04","08",0,0,0
2019-04-09,2019,493.9764,0,403.56282,0.00367717469712808,0.120343899178737,11.65,5.05,-1.55,21,59.45,"04","09",0,0,0
2019-04-10,2019,493.9764,17.21358,420.7764,0.00398330182089426,0.130362605047448,-0.55,-7,-13.45,53.95,100,"04","10",0,17.21358,0
2019-04-11,2019,511.7592,1.91262,422.68902,0.00406783424083751,0.133129120609227,-7.75,-11,-14.25,48.65,74.8,"04","11",17.7828000000001,1.91261999999995,0
2019-04-12,2019,516.2268,1.91262,424.60164,0.00404853350171632,0.132497460056171,-2.45,-7.7,-12.95,37.55,78.3,"04","12",4.46759999999989,1.91262,0
2019-04-13,2019,518.4168,3.82524,428.42688,0.00427250420019903,0.139827410188332,-1.05,-6.8,-12.55,33.65,81.7,"04","13",2.19000000000005,3.82524000000001,0
2019-04-14,2019,525.0744,3.82524,432.25212,0.0040399979606211,0.132218115074872,2.55,-4.25,-11.05,32.65,93.45,"04","14",6.6576,3.82524000000006,0
2019-04-15,2019,527.352,0,432.25212,0.00399683616625691,0.130805547259317,9.35,3.15,-3.05,22.85,59.35,"04","15",2.27760000000001,0,0
2019-04-16,2019,522.8844,0,432.25212,0.00403420166210905,0.13202841803266,8.35,2.1,-4.15,25.75,66,"04","16",-4.46759999999995,0,4.46759999999995
2019-04-17,2019,522.8844,1.91262,434.16474,0.00416075040587803,0.136170013283281,6.25,0.65,-4.95,35.3,70.1,"04","17",0,1.91261999999995,1.91261999999995
2019-04-18,2019,522.8844,1.91262,436.07736,0.00424829253696521,0.139035028482498,3.05,-1.25,-5.55,35.2,64.65,"04","18",0,1.91262,0
2019-04-19,2019,527.352,0,436.07736,0.00423727297440535,0.138674388253266,11.15,4,-3.15,21.7,64.9,"04","19",4.46759999999995,0,0
2019-04-20,2019,520.6944,0,436.07736,0.00521760505925893,0.170757983757565,13.85,6.2,-1.45,13.8,48.5,"04","20",-6.6576,0,6.6576
2019-04-21,2019,516.2268,3.82524,439.9026,0.00675345975163754,0.221022319144501,8.05,1.7,-4.65,28.9,70.35,"04","21",-4.46760000000006,3.82524000000001,8.29284000000007
2019-04-22,2019,520.6944,1.91262,441.81522,0.00601340465661438,0.196802334216471,5.95,0.3,-5.35,36,82.7,"04","22",4.46760000000006,1.91261999999995,0
2019-04-23,2019,520.6944,0,441.81522,0.00462092317385856,0.151230212962644,9.65,2.1,-5.45,25.85,79.35,"04","23",0,0,0
2019-04-24,2019,520.6944,0,441.81522,0.00568922655678614,0.186192869131183,8.95,3,-2.95,29,72.65,"04","24",0,0,0
2019-04-25,2019,520.6944,0,441.81522,0.00846641450072421,0.277082656387338,9.35,3.8,-1.75,28.65,71.5,"04","25",0,0,0
2019-04-26,2019,507.2916,13.38834,455.20356,0.0116971814004183,0.382816845831871,10.25,4.25,-1.75,25.8,68.4,"04","26",-13.4028,13.38834,26.79114
2019-04-27,2019,513.9492,0,455.20356,0.0134179104289412,0.439131614038074,6.95,2.1,-2.75,33.6,69.15,"04","27",6.6576,0,0
2019-04-28,2019,511.7592,9.5631,464.76666,0.0117809464719569,0.385558248173136,7.55,1.6,-4.35,29.65,75.05,"04","28",-2.19,9.56310000000002,11.7531
2019-04-29,2019,522.8844,13.38834,478.155,0.00948428001213133,0.310394618578843,1.65,-2.3,-6.25,58.15,93.2,"04","29",11.1252,13.38834,0
2019-04-30,2019,538.4772,1.91262,480.06762,0.00823319463530648,0.269450006246394,4.45,-0.4,-5.25,43.5,82.4,"04","30",15.5928,1.91261999999995,0
2019-05-01,2019,540.6672,5.73786,485.80548,0.00872771099857581,0.285634178135208,1.35,-3.6,-8.55,43.8,84.55,"05","01",2.19000000000005,5.73786000000001,0
2019-05-02,2019,551.7924,0,485.80548,0.0110131075381415,0.36042897397554,3.45,-2.95,-9.35,30.35,78.85,"05","02",11.1251999999998,0,0
2019-05-03,2019,554.07,1.91262,487.7181,0.0133387393725387,0.436540561283086,6.65,0.15,-6.35,23.2,59.55,"05","03",2.27760000000012,1.91262,0
2019-05-04,2019,551.7924,0,487.7181,0.0135982454494453,0.44503348743639,8.15,1.65,-4.85,22.35,59.25,"05","04",-2.27760000000012,0,2.27760000000012
2019-05-05,2019,549.6024,0,487.7181,0.0122080599644866,0.399536507928654,9.45,3.35,-2.75,21.75,54.45,"05","05",-2.18999999999994,0,2.18999999999994
2019-05-06,2019,545.1348,0,487.7181,0.0109320690305144,0.357776804635017,11.65,4.6,-2.45,23.2,62.6,"05","06",-4.46760000000006,0,4.46760000000006
2019-05-07,2019,540.6672,3.82524,491.54334,0.0102121345877375,0.334215313780499,6.95,2.25,-2.45,33.1,66.55,"05","07",-4.46759999999983,3.82524000000001,8.29283999999984
2019-05-08,2019,538.4772,5.73786,497.2812,0.0102738894472303,0.336236381909356,2.75,-2.65,-8.05,48.85,87.15,"05","08",-2.19000000000005,5.73786000000001,0
2019-05-09,2019,545.1348,1.91262,499.19382,0.0104618393667805,0.342387470185544,-2.55,-5.9,-9.25,51.85,77.9,"05","09",6.65759999999989,1.91261999999995,0
2019-05-10,2019,547.3248,1.91262,501.10644,0.011558593397743,0.378281238471591,2.05,-3.05,-8.15,40.85,80,"05","10",2.19000000000005,1.91262,0
2019-05-11,2019,549.6024,0,501.10644,0.014328230623162,0.468923911303485,5.35,-1.3,-7.95,30.75,80.25,"05","11",2.27760000000001,0,0
2019-05-12,2019,551.7924,1.91262,503.01906,0.0179106430496182,0.586166499805686,9.95,3.25,-3.45,26.3,69.6,"05","12",2.18999999999994,1.91261999999995,0
2019-05-13,2019,547.3248,0,503.01906,0.0205673956954126,0.673114768213502,12.75,6.4,0.05,21.85,56.55,"05","13",-4.46759999999995,0,4.46759999999995
2019-05-14,2019,534.0096,0,503.01906,0.0242707478555383,0.794315384363071,13.95,7.1,0.25,19.35,55,"05","14",-13.3152,0,13.3152
2019-05-15,2019,518.4168,0,503.01906,0.0280508580562755,0.918028081841744,15.15,8.15,1.15,17.6,50.25,"05","15",-15.5928,0,15.5928
2019-05-16,2019,507.2916,0,503.01906,0.0345900387300494,1.13203763116525,14.55,8.25,1.95,20.85,51.35,"05","16",-11.1252,0,11.1252
2019-05-17,2019,500.634,3.82524,506.8443,0.0432322724014547,1.41487436950215,7.75,0.8,-6.15,29.45,70.3,"05","17",-6.6576,3.82524000000006,10.4828400000001
2019-05-18,2019,500.634,3.82524,510.66954,0.0661525870667999,2.16499375854982,2.75,-1.7,-6.15,32.7,59.5,"05","18",0,3.82524000000001,0
2019-05-19,2019,502.824,1.91262,512.58216,0.0698562397935417,2.286204211425,5.55,-0.3,-6.15,33.9,72.75,"05","19",2.19,1.91261999999995,0
2019-05-20,2019,507.2916,3.82524,516.4074,0.0674954092621322,2.20894066676069,1.75,-2,-5.75,52.65,79.55,"05","20",4.4676,3.82524000000012,0
2019-05-21,2019,513.9492,7.65048,524.05788,0.0663761794933055,2.17231132887182,2.45,-1.85,-6.15,46.65,73.15,"05","21",6.6576,7.6504799999999,0
2019-05-22,2019,522.8844,3.82524,527.88312,0.0713706822847811,2.33576778386556,4.85,-0.15,-5.15,39.95,70.05,"05","22",8.93520000000001,3.82524000000001,0
2019-05-23,2019,525.0744,3.82524,531.70836,0.0729124771905406,2.38622652623587,1.65,-2.05,-5.75,49.6,82.05,"05","23",2.18999999999994,3.82524000000012,0
2019-05-24,2019,531.8196,0,531.70836,0.0735997615013031,2.40871946731537,7.05,0.45,-6.15,27.25,67.55,"05","24",6.74520000000007,0,0
2019-05-25,2019,529.542,0,531.70836,0.0748128292486324,2.44841986631888,10.95,3.3,-4.35,20.7,63.75,"05","25",-2.27760000000001,0,2.27760000000001
2019-05-26,2019,525.0744,0,531.70836,0.0742883233313375,2.4312542181165,12.85,5.75,-1.35,19.9,58.35,"05","26",-4.46760000000006,0,4.46760000000006
2019-05-27,2019,518.4168,0,531.70836,0.0719753026993256,2.35555536106884,8.95,3.2,-2.55,25.55,61.55,"05","27",-6.6576,0,6.6576
2019-05-28,2019,513.9492,7.65048,539.35884,0.0743589117034207,2.43356438302104,2.55,-1.2,-4.95,46.85,71,"05","28",-4.46759999999995,7.6504799999999,0
2019-05-29,2019,516.2268,7.65048,547.00932,0.0798431668353659,2.61304909643016,2.25,-1,-4.25,50.65,78.3,"05","29",2.27759999999989,7.65048000000002,0
2019-05-30,2019,522.8844,0,547.00932,0.0888099644366184,2.9065079270166,8.55,1.75,-5.05,31.1,79.05,"05","30",6.65760000000012,0,0
2019-05-31,2019,525.0744,0,547.00932,0.102783024746687,3.36380808261883,12.75,5.7,-1.35,23.8,67.8,"05","31",2.18999999999994,0,0
2019-06-01,2019,520.6944,0,547.00932,0.112324531037705,3.67607556123399,15.05,7.6,0.15,21.75,67.5,"06","01",-4.38,0,4.38
2019-06-02,2019,507.2916,0,547.00932,0.121400084596529,3.97309367770459,14.75,8.35,1.95,22.35,60.7,"06","02",-13.4028,0,13.4028
2019-06-03,2019,496.1664,0,547.00932,0.138263813725144,4.52499754009564,13.55,7.4,1.25,23.65,60.3,"06","03",-11.1252000000001,0,11.1252000000001
2019-06-04,2019,489.5088,0,547.00932,0.143861007167538,4.70817841639216,14.55,7.85,1.15,21.6,61.5,"06","04",-6.6576,0,6.6576
2019-06-05,2019,476.1936,1.91262,548.92194,0.150553517171749,4.92720601652998,13.65,7.2,0.75,27.5,70.4,"06","05",-13.3151999999999,1.91261999999995,15.2278199999999
2019-06-06,2019,469.4484,0,548.92194,0.145679134882192,4.76768077796266,15.85,8.25,0.65,25.25,74.75,"06","06",-6.74520000000001,0,6.74520000000001
2019-06-07,2019,449.4756,0,548.92194,0.137819728184467,4.51046383149165,16.25,10.15,4.05,22.55,57.55,"06","07",-19.9728,0,19.9728
2019-06-08,2019,438.3504,0,548.92194,0.130743520388639,4.27887884908272,16.15,8,-0.15,21.9,67.35,"06","08",-11.1252000000001,0,11.1252000000001
2019-06-09,2019,416.1,0,548.92194,0.12247335608079,4.00821892628039,7.65,2.2,-3.25,27.7,63.5,"06","09",-22.2504,0,22.2504
2019-06-10,2019,402.6972,0,548.92194,0.113457208614627,3.71314500920597,14.15,5.8,-2.55,15.6,59.3,"06","10",-13.4028,0,13.4028
2019-06-11,2019,384.9144,0,548.92194,0.104527807096927,3.4209100504449,12.15,6.7,1.25,21.5,52,"06","11",-17.7828,0,17.7828
2019-06-12,2019,364.9416,0,548.92194,0.096358890536241,3.15356369027698,14.25,7.5,0.75,26.85,71.3,"06","12",-19.9728,0,19.9728
2019-06-13,2019,347.0712,1.91262,550.83456,0.0877194399904693,2.87081803605172,15.55,9.3,3.05,22.75,59.95,"06","13",-17.8704,1.91261999999995,19.78302
2019-06-14,2019,338.2236,1.91262,552.74718,0.0808154864329771,2.64487046507925,14.45,8.3,2.15,24.75,61.65,"06","14",-8.84759999999994,1.91262000000006,10.76022
